City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
352,Matagami,100,CA,1659388982,94,49.7502,-77.6328,64.51,9.22
353,Bamako,20,ML,1659388832,100,12.65,-8.0,72.01,4.61
354,Kudahuvadhoo,90,MV,1659388877,74,2.6708,72.8944,81.46,20.85
355,Bariloche,40,AR,1659388983,49,-41.1456,-71.3082,42.55,13.8
356,Broome,40,US,1659388983,49,42.2506,-75.833,86.45,8.05
357,Rocha,100,UY,1659388983,83,-34.4833,-54.3333,54.7,5.48
358,Mendi,63,PG,1659388984,95,-6.1761,143.6513,50.23,4.23
359,Camargo,5,MX,1659388984,18,27.6667,-105.1667,93.45,9.13
360,Kutum,60,SD,1659388984,68,14.2,24.6667,73.08,2.82
361,Bubaque,100,GW,1659388985,79,11.2833,-15.8333,79.99,17.22
362,Atlantic City,75,US,1659388985,67,39.3643,-74.4229,84.04,8.05
363,Maïné Soroa,98,NE,1659388985,59,13.2114,12.0241,80.44,7.83
364,Buraidah,100,SA,1659388986,27,26.326,43.975,95.45,5.01
365,Dingzhou,0,CN,1659388986,84,38.5131,114.9956,78.91,2.13
366,Fort Nelson,75,CA,1659388986,94,58.8053,-122.7002,60.39,9.22
367,Kyzyl-Suu,55,KG,1659388987,68,42.3414,78.0056,56.52,2.66
368,Takoradze,52,GH,1659388987,81,4.8845,-1.7554,73.54,9.19
369,Lilongwe,45,MW,1659388987,61,-13.9669,33.7873,62.71,6.53
370,Neyshabur,0,IR,1659388988,40,36.2133,58.7958,75.81,2.59
371,Tuatapere,80,NZ,1659388988,86,-46.1333,167.6833,49.68,6.2
372,Paragominas,100,BR,1659388989,96,-2.9667,-47.4833,74.75,3.29
373,Ahipara,100,NZ,1659388989,77,-35.1667,173.1667,52.12,4.63
374,Sur,50,OM,1659388989,62,22.5667,59.5289,88.72,6.82
375,Mildura,2,AU,1659388990,59,-34.2,142.15,43.07,10.58
376,Port-Cartier,26,CA,1659388990,77,50.0334,-66.8654,68.76,7.38
377,Namtsy,100,RU,1659388990,97,62.7161,129.6658,64.67,2.48
378,Artvin Province,10,TR,1659388991,91,41.1667,41.8333,65.77,1.39
379,Tautira,18,PF,1659388991,72,-17.7333,-149.15,77.05,24.72
380,General Cepeda,51,MX,1659388991,45,25.3833,-101.45,78.66,7.31
381,Wanxian,0,CN,1659388992,75,30.8039,108.3897,78.33,1.86
382,São Filipe,57,CV,1659388992,86,14.8961,-24.4956,75.78,9.62
383,Yarega,99,RU,1659388992,95,63.4354,53.5765,58.96,2.21
384,Parabel',0,RU,1659388993,79,58.6978,81.4825,47.82,7.67
385,Kyabé,100,TD,1659388993,93,9.4515,18.9449,72.5,1.68
386,Robe,100,AU,1659388993,82,-37.1833,139.75,50.59,16.78
387,Departamento de Maldonado,3,UY,1659388994,86,-34.6667,-54.9167,56.59,5.37
388,Bull Savanna,68,JM,1659388994,70,17.8868,-77.5902,84.76,14.92
389,Morondava,1,MG,1659388994,50,-20.2833,44.2833,77.65,11.88
390,Krasnoyarskiy,100,RU,1659388995,87,51.965,59.8967,63.3,8.61
391,Baiyin,96,CN,1659388995,57,36.5583,104.2081,71.4,3.06
392,Dwārka,95,IN,1659388995,82,22.2394,68.9678,81.7,17.9
393,La Ronge,75,CA,1659388996,49,55.1001,-105.2842,71.82,9.22
394,Slavyanka,100,RU,1659388996,99,42.8633,131.3847,70.48,4.29
395,Formosa do Rio Preto,8,BR,1659388997,26,-11.0483,-45.1931,83.12,5.19
396,Coihueco,81,CL,1659388997,66,-36.6167,-71.8333,52.54,8.05
397,Vardø,100,NO,1659388997,100,70.3705,31.1107,49.98,3.44
398,Abū Zabad,61,SD,1659388998,77,12.35,29.25,75.22,8.25
399,Mt. Pleasant,0,US,1659388998,69,32.7941,-79.8626,96.31,12.66
400,Bereda,38,ES,1659388998,100,43.2686,-7.5406,68.41,6.42
401,Eureka,97,US,1659388999,72,40.8021,-124.1637,73.2,3.0
402,Ilulissat,40,GL,1659388999,50,69.2167,-51.1,53.62,5.75
403,Shira,99,RU,1659388999,97,54.4911,89.9531,59.18,2.08
404,Mayumba,2,GA,1659389000,90,-3.432,10.6554,70.63,7.16
405,Dārāb,6,IR,1659389000,59,28.7519,54.5444,82.47,1.05
406,Fujin,49,CN,1659389000,93,47.26,132.0322,69.28,4.94
407,Lae,89,PG,1659389001,79,-6.7221,146.9847,74.07,6.26
408,Kapit,100,MY,1659389001,99,2.0167,112.9333,74.08,1.61
409,Uíge,98,AO,1659389001,61,-7.6087,15.0613,66.81,3.47
410,Trairi,26,BR,1659388837,79,-3.2778,-39.2689,78.44,13.42
411,Ferrol,0,ES,1659389002,81,43.4832,-8.2369,72.23,11.79
412,Bonfim,93,BR,1659389002,76,3.0833,-59.95,83.52,4.25
413,Coruripe,1,BR,1659389003,75,-10.1256,-36.1756,72.09,8.9
414,Huntsville,40,US,1659388768,96,34.7304,-86.5861,80.78,5.75
415,Tigil',100,RU,1659389003,80,57.8,158.6667,56.28,10.4
416,Bolpur,100,IN,1659389003,82,23.6667,87.7167,82.18,3.56
417,Uchiza,48,PE,1659389004,49,-8.4592,-76.4633,87.28,1.86
418,Adrar,100,MR,1659389004,29,20.5022,-10.0711,89.51,24.43
419,Ampanihy,30,MG,1659389004,83,-24.7,44.75,64.31,11.97
420,Rio Grande,51,BR,1659389005,91,-32.035,-52.0986,57.31,5.37
421,Ingham,40,US,1659389005,64,42.6,-84.3833,84.16,13.8
422,Talnakh,4,RU,1659389005,75,69.4865,88.3972,45.21,11.68
423,Waipawa,100,NZ,1659389006,75,-41.4122,175.5153,50.72,26.22
424,Fairmont,78,US,1659388906,77,39.4851,-80.1426,85.12,8.61
425,Gilbués,17,BR,1659389006,25,-9.8317,-45.3439,85.24,4.68
426,Verkhnevilyuysk,92,RU,1659389007,97,63.4453,120.3167,61.52,7.49
427,Hargeisa,7,SO,1659389007,61,9.56,44.065,69.93,23.0
428,Pombas,67,CV,1659389007,89,17.1503,-25.0201,74.98,14.83
429,Vangaindrano,45,MG,1659389008,89,-23.35,47.6,66.63,10.51
430,Kwinana,98,AU,1659389008,78,-32.25,115.7667,56.34,15.01
431,Borzya,2,RU,1659389008,68,50.3833,116.5167,62.82,2.68
432,Oktyabr'skiy,29,RU,1659389009,96,54.4815,53.471,60.26,5.5
433,Seoul,100,KR,1659388828,94,37.5683,126.9778,80.04,9.22
434,Kirakira,31,SB,1659389009,80,-10.4544,161.9205,80.85,8.01
435,Dryden,0,CA,1659389010,53,49.7833,-92.7503,71.89,11.5
436,Puerto Colombia,100,CO,1659389010,72,10.9878,-74.9547,84.29,15.23
437,Constitución,96,CL,1659388981,69,-35.3333,-72.4167,53.6,11.45
438,Troitsko-Pechorsk,99,RU,1659389010,71,62.7084,56.1964,56.5,4.16
439,Langsa,100,ID,1659389011,96,4.4683,97.9683,74.86,2.37
440,Grand Gaube,100,MU,1659389011,89,-20.0064,57.6608,66.6,1.99
441,Qiongshan,0,CN,1659389011,100,20.0058,110.3542,76.98,0.0
442,Arrondissement de Mende,10,FR,1659388736,53,44.6667,3.5,59.45,5.37
443,Muncar,86,ID,1659389012,92,-8.4333,114.3333,75.36,2.28
444,Gao,3,ML,1659388952,31,16.6362,1.637,92.91,12.17
445,Fomboni,0,KM,1659389012,76,-12.28,43.7425,75.7,8.5
446,Kampong Chhnang,100,KH,1659389013,93,12.1667,104.55,76.66,0.94
447,Balotra,74,IN,1659389013,77,25.8333,72.2333,84.07,14.58
448,Mariestad,20,SE,1659389013,88,58.7097,13.8237,59.47,9.69
449,Usinsk,13,RU,1659389014,55,65.9939,57.5281,59.34,9.73
450,Sept-Îles,40,CA,1659389014,83,50.2001,-66.3821,69.06,11.5
451,Tiksi,100,RU,1659389014,90,71.6872,128.8694,41.29,0.65
452,Pecos,0,US,1659389015,15,31.4229,-103.4932,102.29,8.05
453,Nouadhibou,75,MR,1659389015,94,20.931,-17.0347,71.58,11.5
454,Ust-Maya,100,RU,1659389015,83,60.4167,134.5333,62.64,10.38
455,Tuy Hoa,96,VN,1659388735,88,13.0833,109.3,77.05,4.79
456,Roebourne,100,AU,1659389016,78,-20.7833,117.1333,74.62,16.15
457,Faya,100,SA,1659389016,86,18.3851,42.4509,61.32,7.67
458,Prince Rupert,75,CA,1659388921,85,54.3161,-130.3201,62.69,17.27
459,Shingū,100,JP,1659389017,86,33.7333,135.9833,77.16,5.57
460,Paraíso,89,CR,1659389017,76,9.8383,-83.8656,73.96,4.63
461,Isangel,92,VU,1659389017,84,-19.55,169.2667,76.84,13.8
462,Oktyabr'skoye,3,RU,1659389018,64,43.0645,44.7417,68.14,6.71
463,Balgazyn,71,RU,1659389018,93,51.0,95.2,54.91,2.66
464,Muskogee,20,US,1659389018,46,35.5834,-95.3336,94.35,10.36
465,Aykhal,100,RU,1659389019,87,66.0,111.5,49.06,17.36
466,Tandaltī,99,SD,1659389019,77,13.0167,31.8667,76.93,11.16
467,Baruun-Urt,59,MN,1659389019,84,46.6806,113.2792,63.43,6.08
468,Antofagasta,27,CL,1659388817,73,-23.65,-70.4,58.28,6.49
469,San Quintín,73,MX,1659389020,60,30.4833,-115.95,77.27,13.62
470,Hambantota,75,LK,1659389020,94,6.1241,81.1185,77.34,11.5
471,Yar-Sale,15,RU,1659389020,78,66.8333,70.8333,49.26,2.1
472,Paso de los Toros,99,UY,1659389021,76,-32.8167,-56.5167,53.6,5.03
473,Husavik,100,IS,1659389021,92,66.0449,-17.3389,42.62,7.09
474,Douglas,0,US,1659388872,49,41.3,-96.167,93.07,8.05
475,Bandarbeyla,38,SO,1659389022,84,9.4942,50.8122,75.69,29.01
476,Guerrero Negro,0,MX,1659389022,43,27.9769,-114.0611,85.5,15.32
477,Vung Tau,100,VN,1659388854,84,10.346,107.0843,80.46,5.48
478,Khanpur,0,PK,1659389022,60,28.6453,70.6567,91.33,11.65
479,Chapais,100,CA,1659389023,49,49.7834,-74.8492,76.78,13.94
480,Cherdyn',100,RU,1659389023,75,60.403,56.4787,55.27,2.86
481,Cap-aux-Meules,75,CA,1659389023,69,47.3821,-61.8597,75.25,8.05
482,Binodegahan,97,PH,1659389024,86,13.0614,123.4579,77.04,1.1
483,Kattivākkam,99,IN,1659389024,85,13.2167,80.3167,83.07,6.71
484,Quang Ngai,97,VN,1659389024,87,15.1167,108.8,75.83,4.47
485,Ngara,77,TZ,1659389025,74,-2.5122,30.6558,61.54,2.53
486,Begunitsy,100,RU,1659389025,99,59.5855,29.3176,58.24,8.43
487,Ubalá,65,CO,1659389025,79,4.7478,-72.5369,79.41,11.54
488,Ambilobe,21,MG,1659389026,86,-13.2,49.05,66.09,3.18
489,Bushehr,0,IR,1659389026,59,28.9684,50.8385,93.29,6.91
490,Lugovoy,7,KZ,1659389026,47,42.9472,72.7644,70.59,6.31
491,Zyryanka,76,RU,1659389027,63,65.75,150.85,70.12,13.69
492,Qaqortoq,100,GL,1659389027,74,60.7167,-46.0333,48.31,10.11
493,Huilong,69,CN,1659389028,87,31.8111,121.655,83.93,5.93
494,Lodja,18,CD,1659389028,88,-3.4833,23.4333,71.28,2.33
495,Honiara,14,SB,1659389028,76,-9.4333,159.95,80.06,5.97
496,Popondetta,20,PG,1659389029,77,-8.7537,148.2534,72.84,3.49
497,Inyonga,34,TZ,1659389029,37,-6.7167,32.0667,70.61,7.16
498,Beba,41,CU,1659389029,72,22.4437,-79.7253,89.87,13.73
499,Svolvær,75,NO,1659389030,94,68.2342,14.5683,57.18,5.75
500,Narasannapeta,100,IN,1659389030,83,18.4167,84.05,81.75,4.63
501,Catabola,100,AO,1659389030,36,-12.15,17.2833,66.29,4.52
502,Jacareacanga,99,BR,1659389031,60,-6.2222,-57.7528,83.16,4.29
503,Nizwá,43,OM,1659389031,59,22.9333,57.5333,88.97,1.7
504,Jacmel,96,HT,1659389031,64,18.2342,-72.5347,89.44,6.26
505,Omboué,100,GA,1659389032,81,-1.5746,9.2618,73.13,7.45
506,Bonavista,99,CA,1659389032,78,48.6499,-53.1147,64.98,10.51
507,Bayir,0,TR,1659389032,42,37.2687,28.2167,82.92,5.53
508,Akdepe,93,TM,1659389033,46,42.0551,59.3788,78.89,10.13
509,Mossamedes,72,AO,1659389033,62,-15.1961,12.1522,59.07,10.98
510,Mafeteng,87,LS,1659389033,55,-29.823,27.2374,48.94,5.23
511,Sola,46,VU,1659389034,78,-13.8833,167.55,80.56,15.95
512,Kahului,40,US,1659388838,68,20.8947,-156.47,82.42,17.27
513,Ketchikan,40,US,1659389034,63,55.3422,-131.6461,66.67,10.36
514,Tagusao,100,PH,1659389034,82,9.1924,117.8141,79.99,5.46
515,Rovaniemi,0,FI,1659389035,72,66.5,25.7167,62.01,3.44
516,Tumarbong,100,PH,1659389035,88,10.3766,119.4579,78.21,2.68
517,Umeå,0,SE,1659388802,100,63.8284,20.2597,60.91,5.75
518,Havre-St-Pierre,20,CA,1659389035,73,50.2334,-63.5986,70.16,10.36
519,Maceió,40,BR,1659389036,69,-9.6658,-35.7353,78.24,5.75
520,Yulara,100,AU,1659389036,29,-25.2406,130.9889,63.18,9.57
521,Atambua,100,ID,1659389037,87,-9.1061,124.8925,69.06,4.65
522,Dzhebariki-Khaya,100,RU,1659389037,68,62.2167,135.8,66.6,1.88
523,Peleduy,12,RU,1659389037,93,59.6289,112.7406,59.94,4.03
524,Uvat,0,RU,1659389037,80,59.1433,68.8953,51.87,5.77
525,Zaraza,94,VE,1659389038,69,9.3503,-65.3245,83.16,6.11
526,Vila do Maio,3,CV,1659389038,81,15.1333,-23.2167,77.79,4.52
527,Sainte-Maxime,0,FR,1659389038,85,43.3,6.6333,79.72,1.25
528,Tarko-Sale,7,RU,1659389039,73,64.9225,77.785,47.53,11.77
529,Adeje,0,ES,1659389039,73,28.1227,-16.726,82.87,8.05
530,Mandalgovi,0,MN,1659389039,67,45.7625,106.2708,64.58,8.52
531,Sturgeon Falls,98,CA,1659389040,84,46.3646,-79.9326,72.09,12.93
532,Westerland,26,DE,1659389040,76,54.9079,8.3033,53.62,5.75
533,Ntcheu,0,MW,1659388877,81,-14.8203,34.6359,57.42,6.85
534,Awjilah,0,LY,1659389041,48,29.1081,21.2869,83.88,13.56
535,Zyryanskoye,100,RU,1659389041,95,56.8306,86.6258,50.63,5.88
536,Manggar,100,ID,1659389041,84,-2.8833,108.2667,79.59,8.5
537,Banda Aceh,100,ID,1659389042,79,5.5577,95.3222,79.52,12.41
538,Chumikan,100,RU,1659389042,98,54.7183,135.315,54.03,2.71
539,Zwedru,100,LR,1659389042,94,6.0667,-8.1281,69.73,3.71
540,Amuntai,96,ID,1659389043,96,-2.4177,115.2494,72.28,0.76
541,Söderhamn,100,SE,1659389043,97,61.3037,17.0592,55.96,4.14
542,Le Port,8,RE,1659389044,75,-20.9373,55.2919,67.96,3.02
543,Santa Marta,75,CO,1659389044,62,11.2408,-74.199,89.65,4.61
544,Lamu,5,KE,1659389044,82,-2.2717,40.902,75.42,15.59
545,Palu,100,ID,1659389045,94,-0.8917,119.8707,74.88,2.66
546,Forbes,0,AU,1659389045,87,-33.3833,148.0167,35.92,3.47
547,Matadi,30,CD,1659389046,69,-5.8167,13.45,72.66,7.61
548,Amapá,87,BR,1659389046,96,1.0,-52.0,76.41,2.39
549,Falun,48,SE,1659389047,93,60.6036,15.626,57.61,6.89
550,Powell River,20,CA,1659389047,60,49.8496,-124.5361,78.33,8.05
551,Nabire,93,ID,1659389047,90,-3.3667,135.4833,74.28,3.29
552,Kharp,28,RU,1659389048,79,66.8014,65.8081,51.28,0.85
